profileID,respID,qID,altID,obsID,blockID,tired,walking,sports,concentration,embarrassed,unhappiness,treated
43636,613,3,1,6123,4,never,sometimes,never,always,always,often,sometimes
39063,613,4,1,6124,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,613,5,1,6125,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,613,6,1,6126,4,never,always,often,sometimes,almost never,always,often
45752,613,7,1,6127,4,almost never,never,never,almost never,often,always,sometimes
66064,613,8,1,6128,4,often,sometimes,sometimes,often,never,almost never,always
32585,613,9,1,6129,4,always,almost never,often,never,sometimes,never,sometimes
24235,613,10,1,6130,4,always,almost never,always,often,often,sometimes,almost never
9798,614,1,1,6131,4,sometimes,always,almost never,often,never,often,never
67416,614,2,1,6132,4,never,often,almost never,always,sometimes,almost never,always
43636,614,3,1,6133,4,never,sometimes,never,always,always,often,sometimes
39063,614,4,1,6134,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,614,5,1,6135,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,614,6,1,6136,4,never,always,often,sometimes,almost never,always,often
45752,614,7,1,6137,4,almost never,never,never,almost never,often,always,sometimes
66064,614,8,1,6138,4,often,sometimes,sometimes,often,never,almost never,always
32585,614,9,1,6139,4,always,almost never,often,never,sometimes,never,sometimes
24235,614,10,1,6140,4,always,almost never,always,often,often,sometimes,almost never
9798,615,1,1,6141,4,sometimes,always,almost never,often,never,often,never
67416,615,2,1,6142,4,never,often,almost never,always,sometimes,almost never,always
43636,615,3,1,6143,4,never,sometimes,never,always,always,often,sometimes
39063,615,4,1,6144,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,615,5,1,6145,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,615,6,1,6146,4,never,always,often,sometimes,almost never,always,often
45752,615,7,1,6147,4,almost never,never,never,almost never,often,always,sometimes
66064,615,8,1,6148,4,often,sometimes,sometimes,often,never,almost never,always
32585,615,9,1,6149,4,always,almost never,often,never,sometimes,never,sometimes
24235,615,10,1,6150,4,always,almost never,always,often,often,sometimes,almost never
9798,616,1,1,6151,4,sometimes,always,almost never,often,never,often,never
67416,616,2,1,6152,4,never,often,almost never,always,sometimes,almost never,always
43636,616,3,1,6153,4,never,sometimes,never,always,always,often,sometimes
39063,616,4,1,6154,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,616,5,1,6155,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,616,6,1,6156,4,never,always,often,sometimes,almost never,always,often
45752,616,7,1,6157,4,almost never,never,never,almost never,often,always,sometimes
66064,616,8,1,6158,4,often,sometimes,sometimes,often,never,almost never,always
32585,616,9,1,6159,4,always,almost never,often,never,sometimes,never,sometimes
24235,616,10,1,6160,4,always,almost never,always,often,often,sometimes,almost never
9798,617,1,1,6161,4,sometimes,always,almost never,often,never,often,never
67416,617,2,1,6162,4,never,often,almost never,always,sometimes,almost never,always
43636,617,3,1,6163,4,never,sometimes,never,always,always,often,sometimes
39063,617,4,1,6164,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,617,5,1,6165,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,617,6,1,6166,4,never,always,often,sometimes,almost never,always,often
45752,617,7,1,6167,4,almost never,never,never,almost never,often,always,sometimes
66064,617,8,1,6168,4,often,sometimes,sometimes,often,never,almost never,always
32585,617,9,1,6169,4,always,almost never,often,never,sometimes,never,sometimes
24235,617,10,1,6170,4,always,almost never,always,often,often,sometimes,almost never
9798,618,1,1,6171,4,sometimes,always,almost never,often,never,often,never
67416,618,2,1,6172,4,never,often,almost never,always,sometimes,almost never,always
43636,618,3,1,6173,4,never,sometimes,never,always,always,often,sometimes
39063,618,4,1,6174,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,618,5,1,6175,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,618,6,1,6176,4,never,always,often,sometimes,almost never,always,often
45752,618,7,1,6177,4,almost never,never,never,almost never,often,always,sometimes
66064,618,8,1,6178,4,often,sometimes,sometimes,often,never,almost never,always
32585,618,9,1,6179,4,always,almost never,often,never,sometimes,never,sometimes
24235,618,10,1,6180,4,always,almost never,always,often,often,sometimes,almost never
9798,619,1,1,6181,4,sometimes,always,almost never,often,never,often,never
67416,619,2,1,6182,4,never,often,almost never,always,sometimes,almost never,always
43636,619,3,1,6183,4,never,sometimes,never,always,always,often,sometimes
39063,619,4,1,6184,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,619,5,1,6185,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,619,6,1,6186,4,never,always,often,sometimes,almost never,always,often
45752,619,7,1,6187,4,almost never,never,never,almost never,often,always,sometimes
66064,619,8,1,6188,4,often,sometimes,sometimes,often,never,almost never,always
32585,619,9,1,6189,4,always,almost never,often,never,sometimes,never,sometimes
24235,619,10,1,6190,4,always,almost never,always,often,often,sometimes,almost never
9798,620,1,1,6191,4,sometimes,always,almost never,often,never,often,never
67416,620,2,1,6192,4,never,often,almost never,always,sometimes,almost never,always
43636,620,3,1,6193,4,never,sometimes,never,always,always,often,sometimes
39063,620,4,1,6194,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,620,5,1,6195,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,620,6,1,6196,4,never,always,often,sometimes,almost never,always,often
45752,620,7,1,6197,4,almost never,never,never,almost never,often,always,sometimes
66064,620,8,1,6198,4,often,sometimes,sometimes,often,never,almost never,always
32585,620,9,1,6199,4,always,almost never,often,never,sometimes,never,sometimes
24235,620,10,1,6200,4,always,almost never,always,often,often,sometimes,almost never
9798,621,1,1,6201,4,sometimes,always,almost never,often,never,often,never
67416,621,2,1,6202,4,never,often,almost never,always,sometimes,almost never,always
43636,621,3,1,6203,4,never,sometimes,never,always,always,often,sometimes
39063,621,4,1,6204,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,621,5,1,6205,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,621,6,1,6206,4,never,always,often,sometimes,almost never,always,often
45752,621,7,1,6207,4,almost never,never,never,almost never,often,always,sometimes
66064,621,8,1,6208,4,often,sometimes,sometimes,often,never,almost never,always
32585,621,9,1,6209,4,always,almost never,often,never,sometimes,never,sometimes
24235,621,10,1,6210,4,always,almost never,always,often,often,sometimes,almost never
9798,622,1,1,6211,4,sometimes,always,almost never,often,never,often,never
67416,622,2,1,6212,4,never,often,almost never,always,sometimes,almost never,always
43636,622,3,1,6213,4,never,sometimes,never,always,always,often,sometimes
39063,622,4,1,6214,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,622,5,1,6215,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,622,6,1,6216,4,never,always,often,sometimes,almost never,always,often
45752,622,7,1,6217,4,almost never,never,never,almost never,often,always,sometimes
66064,622,8,1,6218,4,often,sometimes,sometimes,often,never,almost never,always
32585,622,9,1,6219,4,always,almost never,often,never,sometimes,never,sometimes
24235,622,10,1,6220,4,always,almost never,always,often,often,sometimes,almost never
9798,623,1,1,6221,4,sometimes,always,almost never,often,never,often,never
67416,623,2,1,6222,4,never,often,almost never,always,sometimes,almost never,always
43636,623,3,1,6223,4,never,sometimes,never,always,always,often,sometimes
39063,623,4,1,6224,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,623,5,1,6225,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,623,6,1,6226,4,never,always,often,sometimes,almost never,always,often
45752,623,7,1,6227,4,almost never,never,never,almost never,often,always,sometimes
66064,623,8,1,6228,4,often,sometimes,sometimes,often,never,almost never,always
32585,623,9,1,6229,4,always,almost never,often,never,sometimes,never,sometimes
24235,623,10,1,6230,4,always,almost never,always,often,often,sometimes,almost never
9798,624,1,1,6231,4,sometimes,always,almost never,often,never,often,never
67416,624,2,1,6232,4,never,often,almost never,always,sometimes,almost never,always
43636,624,3,1,6233,4,never,sometimes,never,always,always,often,sometimes
39063,624,4,1,6234,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,624,5,1,6235,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,624,6,1,6236,4,never,always,often,sometimes,almost never,always,often
45752,624,7,1,6237,4,almost never,never,never,almost never,often,always,sometimes
66064,624,8,1,6238,4,often,sometimes,sometimes,often,never,almost never,always
32585,624,9,1,6239,4,always,almost never,often,never,sometimes,never,sometimes
24235,624,10,1,6240,4,always,almost never,always,often,often,sometimes,almost never
9798,625,1,1,6241,4,sometimes,always,almost never,often,never,often,never
67416,625,2,1,6242,4,never,often,almost never,always,sometimes,almost never,always
43636,625,3,1,6243,4,never,sometimes,never,always,always,often,sometimes
39063,625,4,1,6244,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,625,5,1,6245,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,625,6,1,6246,4,never,always,often,sometimes,almost never,always,often
45752,625,7,1,6247,4,almost never,never,never,almost never,often,always,sometimes
66064,625,8,1,6248,4,often,sometimes,sometimes,often,never,almost never,always
32585,625,9,1,6249,4,always,almost never,often,never,sometimes,never,sometimes
24235,625,10,1,6250,4,always,almost never,always,often,often,sometimes,almost never
9798,626,1,1,6251,4,sometimes,always,almost never,often,never,often,never
67416,626,2,1,6252,4,never,often,almost never,always,sometimes,almost never,always
43636,626,3,1,6253,4,never,sometimes,never,always,always,often,sometimes
39063,626,4,1,6254,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,626,5,1,6255,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,626,6,1,6256,4,never,always,often,sometimes,almost never,always,often
45752,626,7,1,6257,4,almost never,never,never,almost never,often,always,sometimes
66064,626,8,1,6258,4,often,sometimes,sometimes,often,never,almost never,always
32585,626,9,1,6259,4,always,almost never,often,never,sometimes,never,sometimes
24235,626,10,1,6260,4,always,almost never,always,often,often,sometimes,almost never
9798,627,1,1,6261,4,sometimes,always,almost never,often,never,often,never
67416,627,2,1,6262,4,never,often,almost never,always,sometimes,almost never,always
43636,627,3,1,6263,4,never,sometimes,never,always,always,often,sometimes
39063,627,4,1,6264,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,627,5,1,6265,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,627,6,1,6266,4,never,always,often,sometimes,almost never,always,often
45752,627,7,1,6267,4,almost never,never,never,almost never,often,always,sometimes
66064,627,8,1,6268,4,often,sometimes,sometimes,often,never,almost never,always
32585,627,9,1,6269,4,always,almost never,often,never,sometimes,never,sometimes
24235,627,10,1,6270,4,always,almost never,always,often,often,sometimes,almost never
9798,628,1,1,6271,4,sometimes,always,almost never,often,never,often,never
67416,628,2,1,6272,4,never,often,almost never,always,sometimes,almost never,always
43636,628,3,1,6273,4,never,sometimes,never,always,always,often,sometimes
39063,628,4,1,6274,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,628,5,1,6275,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,628,6,1,6276,4,never,always,often,sometimes,almost never,always,often
45752,628,7,1,6277,4,almost never,never,never,almost never,often,always,sometimes
66064,628,8,1,6278,4,often,sometimes,sometimes,often,never,almost never,always
32585,628,9,1,6279,4,always,almost never,often,never,sometimes,never,sometimes
24235,628,10,1,6280,4,always,almost never,always,often,often,sometimes,almost never
9798,629,1,1,6281,4,sometimes,always,almost never,often,never,often,never
67416,629,2,1,6282,4,never,often,almost never,always,sometimes,almost never,always
43636,629,3,1,6283,4,never,sometimes,never,always,always,often,sometimes
39063,629,4,1,6284,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,629,5,1,6285,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,629,6,1,6286,4,never,always,often,sometimes,almost never,always,often
45752,629,7,1,6287,4,almost never,never,never,almost never,often,always,sometimes
66064,629,8,1,6288,4,often,sometimes,sometimes,often,never,almost never,always
32585,629,9,1,6289,4,always,almost never,often,never,sometimes,never,sometimes
24235,629,10,1,6290,4,always,almost never,always,often,often,sometimes,almost never
9798,630,1,1,6291,4,sometimes,always,almost never,often,never,often,never
67416,630,2,1,6292,4,never,often,almost never,always,sometimes,almost never,always
43636,630,3,1,6293,4,never,sometimes,never,always,always,often,sometimes
39063,630,4,1,6294,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,630,5,1,6295,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,630,6,1,6296,4,never,always,often,sometimes,almost never,always,often
45752,630,7,1,6297,4,almost never,never,never,almost never,often,always,sometimes
66064,630,8,1,6298,4,often,sometimes,sometimes,often,never,almost never,always
32585,630,9,1,6299,4,always,almost never,often,never,sometimes,never,sometimes
24235,630,10,1,6300,4,always,almost never,always,often,often,sometimes,almost never
9798,631,1,1,6301,4,sometimes,always,almost never,often,never,often,never
67416,631,2,1,6302,4,never,often,almost never,always,sometimes,almost never,always
43636,631,3,1,6303,4,never,sometimes,never,always,always,often,sometimes
39063,631,4,1,6304,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,631,5,1,6305,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,631,6,1,6306,4,never,always,often,sometimes,almost never,always,often
45752,631,7,1,6307,4,almost never,never,never,almost never,often,always,sometimes
66064,631,8,1,6308,4,often,sometimes,sometimes,often,never,almost never,always
32585,631,9,1,6309,4,always,almost never,often,never,sometimes,never,sometimes
24235,631,10,1,6310,4,always,almost never,always,often,often,sometimes,almost never
9798,632,1,1,6311,4,sometimes,always,almost never,often,never,often,never
67416,632,2,1,6312,4,never,often,almost never,always,sometimes,almost never,always
43636,632,3,1,6313,4,never,sometimes,never,always,always,often,sometimes
39063,632,4,1,6314,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,632,5,1,6315,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,632,6,1,6316,4,never,always,often,sometimes,almost never,always,often
45752,632,7,1,6317,4,almost never,never,never,almost never,often,always,sometimes
66064,632,8,1,6318,4,often,sometimes,sometimes,often,never,almost never,always
32585,632,9,1,6319,4,always,almost never,often,never,sometimes,never,sometimes
24235,632,10,1,6320,4,always,almost never,always,often,often,sometimes,almost never
9798,633,1,1,6321,4,sometimes,always,almost never,often,never,often,never
67416,633,2,1,6322,4,never,often,almost never,always,sometimes,almost never,always
43636,633,3,1,6323,4,never,sometimes,never,always,always,often,sometimes
39063,633,4,1,6324,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,633,5,1,6325,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,633,6,1,6326,4,never,always,often,sometimes,almost never,always,often
45752,633,7,1,6327,4,almost never,never,never,almost never,often,always,sometimes
66064,633,8,1,6328,4,often,sometimes,sometimes,often,never,almost never,always
32585,633,9,1,6329,4,always,almost never,often,never,sometimes,never,sometimes
24235,633,10,1,6330,4,always,almost never,always,often,often,sometimes,almost never
9798,634,1,1,6331,4,sometimes,always,almost never,often,never,often,never
67416,634,2,1,6332,4,never,often,almost never,always,sometimes,almost never,always
43636,634,3,1,6333,4,never,sometimes,never,always,always,often,sometimes
39063,634,4,1,6334,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,634,5,1,6335,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,634,6,1,6336,4,never,always,often,sometimes,almost never,always,often
45752,634,7,1,6337,4,almost never,never,never,almost never,often,always,sometimes
66064,634,8,1,6338,4,often,sometimes,sometimes,often,never,almost never,always
32585,634,9,1,6339,4,always,almost never,often,never,sometimes,never,sometimes
24235,634,10,1,6340,4,always,almost never,always,often,often,sometimes,almost never
9798,635,1,1,6341,4,sometimes,always,almost never,often,never,often,never
67416,635,2,1,6342,4,never,often,almost never,always,sometimes,almost never,always
43636,635,3,1,6343,4,never,sometimes,never,always,always,often,sometimes
39063,635,4,1,6344,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,635,5,1,6345,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,635,6,1,6346,4,never,always,often,sometimes,almost never,always,often
45752,635,7,1,6347,4,almost never,never,never,almost never,often,always,sometimes
66064,635,8,1,6348,4,often,sometimes,sometimes,often,never,almost never,always
32585,635,9,1,6349,4,always,almost never,often,never,sometimes,never,sometimes
24235,635,10,1,6350,4,always,almost never,always,often,often,sometimes,almost never
9798,636,1,1,6351,4,sometimes,always,almost never,often,never,often,never
67416,636,2,1,6352,4,never,often,almost never,always,sometimes,almost never,always
43636,636,3,1,6353,4,never,sometimes,never,always,always,often,sometimes
39063,636,4,1,6354,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,636,5,1,6355,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,636,6,1,6356,4,never,always,often,sometimes,almost never,always,often
45752,636,7,1,6357,4,almost never,never,never,almost never,often,always,sometimes
66064,636,8,1,6358,4,often,sometimes,sometimes,often,never,almost never,always
32585,636,9,1,6359,4,always,almost never,often,never,sometimes,never,sometimes
24235,636,10,1,6360,4,always,almost never,always,often,often,sometimes,almost never
9798,637,1,1,6361,4,sometimes,always,almost never,often,never,often,never
67416,637,2,1,6362,4,never,often,almost never,always,sometimes,almost never,always
43636,637,3,1,6363,4,never,sometimes,never,always,always,often,sometimes
39063,637,4,1,6364,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,637,5,1,6365,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,637,6,1,6366,4,never,always,often,sometimes,almost never,always,often
45752,637,7,1,6367,4,almost never,never,never,almost never,often,always,sometimes
66064,637,8,1,6368,4,often,sometimes,sometimes,often,never,almost never,always
32585,637,9,1,6369,4,always,almost never,often,never,sometimes,never,sometimes
24235,637,10,1,6370,4,always,almost never,always,often,often,sometimes,almost never
9798,638,1,1,6371,4,sometimes,always,almost never,often,never,often,never
67416,638,2,1,6372,4,never,often,almost never,always,sometimes,almost never,always
43636,638,3,1,6373,4,never,sometimes,never,always,always,often,sometimes
39063,638,4,1,6374,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,638,5,1,6375,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,638,6,1,6376,4,never,always,often,sometimes,almost never,always,often
45752,638,7,1,6377,4,almost never,never,never,almost never,often,always,sometimes
66064,638,8,1,6378,4,often,sometimes,sometimes,often,never,almost never,always
32585,638,9,1,6379,4,always,almost never,often,never,sometimes,never,sometimes
24235,638,10,1,6380,4,always,almost never,always,often,often,sometimes,almost never
9798,639,1,1,6381,4,sometimes,always,almost never,often,never,often,never
67416,639,2,1,6382,4,never,often,almost never,always,sometimes,almost never,always
43636,639,3,1,6383,4,never,sometimes,never,always,always,often,sometimes
39063,639,4,1,6384,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,639,5,1,6385,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,639,6,1,6386,4,never,always,often,sometimes,almost never,always,often
45752,639,7,1,6387,4,almost never,never,never,almost never,often,always,sometimes
66064,639,8,1,6388,4,often,sometimes,sometimes,often,never,almost never,always
32585,639,9,1,6389,4,always,almost never,often,never,sometimes,never,sometimes
24235,639,10,1,6390,4,always,almost never,always,often,often,sometimes,almost never
9798,640,1,1,6391,4,sometimes,always,almost never,often,never,often,never
67416,640,2,1,6392,4,never,often,almost never,always,sometimes,almost never,always
43636,640,3,1,6393,4,never,sometimes,never,always,always,often,sometimes
39063,640,4,1,6394,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,640,5,1,6395,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,640,6,1,6396,4,never,always,often,sometimes,almost never,always,often
45752,640,7,1,6397,4,almost never,never,never,almost never,often,always,sometimes
66064,640,8,1,6398,4,often,sometimes,sometimes,often,never,almost never,always
32585,640,9,1,6399,4,always,almost never,often,never,sometimes,never,sometimes
24235,640,10,1,6400,4,always,almost never,always,often,often,sometimes,almost never
9798,641,1,1,6401,4,sometimes,always,almost never,often,never,often,never
67416,641,2,1,6402,4,never,often,almost never,always,sometimes,almost never,always
43636,641,3,1,6403,4,never,sometimes,never,always,always,often,sometimes
39063,641,4,1,6404,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,641,5,1,6405,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,641,6,1,6406,4,never,always,often,sometimes,almost never,always,often
45752,641,7,1,6407,4,almost never,never,never,almost never,often,always,sometimes
66064,641,8,1,6408,4,often,sometimes,sometimes,often,never,almost never,always
32585,641,9,1,6409,4,always,almost never,often,never,sometimes,never,sometimes
24235,641,10,1,6410,4,always,almost never,always,often,often,sometimes,almost never
9798,642,1,1,6411,4,sometimes,always,almost never,often,never,often,never
67416,642,2,1,6412,4,never,often,almost never,always,sometimes,almost never,always
43636,642,3,1,6413,4,never,sometimes,never,always,always,often,sometimes
39063,642,4,1,6414,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,642,5,1,6415,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,642,6,1,6416,4,never,always,often,sometimes,almost never,always,often
45752,642,7,1,6417,4,almost never,never,never,almost never,often,always,sometimes
66064,642,8,1,6418,4,often,sometimes,sometimes,often,never,almost never,always
32585,642,9,1,6419,4,always,almost never,often,never,sometimes,never,sometimes
24235,642,10,1,6420,4,always,almost never,always,often,often,sometimes,almost never
9798,643,1,1,6421,4,sometimes,always,almost never,often,never,often,never
67416,643,2,1,6422,4,never,often,almost never,always,sometimes,almost never,always
43636,643,3,1,6423,4,never,sometimes,never,always,always,often,sometimes
39063,643,4,1,6424,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,643,5,1,6425,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,643,6,1,6426,4,never,always,often,sometimes,almost never,always,often
45752,643,7,1,6427,4,almost never,never,never,almost never,often,always,sometimes
66064,643,8,1,6428,4,often,sometimes,sometimes,often,never,almost never,always
32585,643,9,1,6429,4,always,almost never,often,never,sometimes,never,sometimes
24235,643,10,1,6430,4,always,almost never,always,often,often,sometimes,almost never
9798,644,1,1,6431,4,sometimes,always,almost never,often,never,often,never
67416,644,2,1,6432,4,never,often,almost never,always,sometimes,almost never,always
43636,644,3,1,6433,4,never,sometimes,never,always,always,often,sometimes
39063,644,4,1,6434,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,644,5,1,6435,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,644,6,1,6436,4,never,always,often,sometimes,almost never,always,often
45752,644,7,1,6437,4,almost never,never,never,almost never,often,always,sometimes
66064,644,8,1,6438,4,often,sometimes,sometimes,often,never,almost never,always
32585,644,9,1,6439,4,always,almost never,often,never,sometimes,never,sometimes
24235,644,10,1,6440,4,always,almost never,always,often,often,sometimes,almost never
9798,645,1,1,6441,4,sometimes,always,almost never,often,never,often,never
67416,645,2,1,6442,4,never,often,almost never,always,sometimes,almost never,always
43636,645,3,1,6443,4,never,sometimes,never,always,always,often,sometimes
39063,645,4,1,6444,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,645,5,1,6445,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,645,6,1,6446,4,never,always,often,sometimes,almost never,always,often
45752,645,7,1,6447,4,almost never,never,never,almost never,often,always,sometimes
66064,645,8,1,6448,4,often,sometimes,sometimes,often,never,almost never,always
32585,645,9,1,6449,4,always,almost never,often,never,sometimes,never,sometimes
24235,645,10,1,6450,4,always,almost never,always,often,often,sometimes,almost never
9798,646,1,1,6451,4,sometimes,always,almost never,often,never,often,never
67416,646,2,1,6452,4,never,often,almost never,always,sometimes,almost never,always
43636,646,3,1,6453,4,never,sometimes,never,always,always,often,sometimes
39063,646,4,1,6454,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,646,5,1,6455,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,646,6,1,6456,4,never,always,often,sometimes,almost never,always,often
45752,646,7,1,6457,4,almost never,never,never,almost never,often,always,sometimes
66064,646,8,1,6458,4,often,sometimes,sometimes,often,never,almost never,always
32585,646,9,1,6459,4,always,almost never,often,never,sometimes,never,sometimes
24235,646,10,1,6460,4,always,almost never,always,often,often,sometimes,almost never
9798,647,1,1,6461,4,sometimes,always,almost never,often,never,often,never
67416,647,2,1,6462,4,never,often,almost never,always,sometimes,almost never,always
43636,647,3,1,6463,4,never,sometimes,never,always,always,often,sometimes
39063,647,4,1,6464,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,647,5,1,6465,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,647,6,1,6466,4,never,always,often,sometimes,almost never,always,often
45752,647,7,1,6467,4,almost never,never,never,almost never,often,always,sometimes
66064,647,8,1,6468,4,often,sometimes,sometimes,often,never,almost never,always
32585,647,9,1,6469,4,always,almost never,often,never,sometimes,never,sometimes
24235,647,10,1,6470,4,always,almost never,always,often,often,sometimes,almost never
9798,648,1,1,6471,4,sometimes,always,almost never,often,never,often,never
67416,648,2,1,6472,4,never,often,almost never,always,sometimes,almost never,always
43636,648,3,1,6473,4,never,sometimes,never,always,always,often,sometimes
39063,648,4,1,6474,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,648,5,1,6475,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,648,6,1,6476,4,never,always,often,sometimes,almost never,always,often
45752,648,7,1,6477,4,almost never,never,never,almost never,often,always,sometimes
66064,648,8,1,6478,4,often,sometimes,sometimes,often,never,almost never,always
32585,648,9,1,6479,4,always,almost never,often,never,sometimes,never,sometimes
24235,648,10,1,6480,4,always,almost never,always,often,often,sometimes,almost never
9798,649,1,1,6481,4,sometimes,always,almost never,often,never,often,never
67416,649,2,1,6482,4,never,often,almost never,always,sometimes,almost never,always
43636,649,3,1,6483,4,never,sometimes,never,always,always,often,sometimes
39063,649,4,1,6484,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,649,5,1,6485,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,649,6,1,6486,4,never,always,often,sometimes,almost never,always,often
45752,649,7,1,6487,4,almost never,never,never,almost never,often,always,sometimes
66064,649,8,1,6488,4,often,sometimes,sometimes,often,never,almost never,always
32585,649,9,1,6489,4,always,almost never,often,never,sometimes,never,sometimes
24235,649,10,1,6490,4,always,almost never,always,often,often,sometimes,almost never
9798,650,1,1,6491,4,sometimes,always,almost never,often,never,often,never
67416,650,2,1,6492,4,never,often,almost never,always,sometimes,almost never,always
43636,650,3,1,6493,4,never,sometimes,never,always,always,often,sometimes
39063,650,4,1,6494,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,650,5,1,6495,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,650,6,1,6496,4,never,always,often,sometimes,almost never,always,often
45752,650,7,1,6497,4,almost never,never,never,almost never,often,always,sometimes
66064,650,8,1,6498,4,often,sometimes,sometimes,often,never,almost never,always
32585,650,9,1,6499,4,always,almost never,often,never,sometimes,never,sometimes
24235,650,10,1,6500,4,always,almost never,always,often,often,sometimes,almost never
9798,651,1,1,6501,4,sometimes,always,almost never,often,never,often,never
